[Thu Apr 18 19:42:10 2024] ThreadID[37844]	Start Program. 
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.018
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 1.250400 Y 4.000000 Z -12.875900
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.019
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -1.303000 Y 4.000000 Z -12.875900
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.020
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 1.250400 Y 4.000000 Z -10.875900
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.021
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -1.303000 Y 4.000000 Z -10.875900
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.022
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 1.250400 Y 2.000000 Z -14.875900
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.024
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 1.250400 Y 4.000000 Z -14.875900
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.026
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 1.250400 Y 2.000000 Z -16.875900
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.027
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 1.250400 Y 4.000000 Z -16.875900
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.028
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -0.061100 Y 2.000000 Z -17.985300
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.029
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -0.061100 Y 4.000000 Z -17.985300
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.030
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -2.103000 Y 2.000000 Z -17.975901
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.031
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -2.103000 Y 4.000000 Z -17.975901
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.044
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -8.103000 Y 2.000000 Z -17.975901
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.045
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -8.103000 Y 4.000000 Z -17.975901
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.084
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 3.223600 Y 0.000000 Z -2.599100
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.085
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 3.223600 Y 2.000000 Z -2.599100
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.086
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 3.223600 Y 0.000000 Z -5.152600
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.087
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 3.223600 Y 2.000000 Z -5.152600
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.088
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -3.241000 Y 0.000000 Z -2.599100
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.089
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -3.241000 Y 2.000000 Z -2.599100
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.090
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -3.241000 Y 0.000000 Z -5.152600
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.091
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -3.241000 Y 2.000000 Z -5.152600
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.092
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 5.140100 Y 0.000000 Z -2.599100
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.093
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 5.140100 Y 2.000000 Z -2.599100
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.094
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 5.140100 Y 0.000000 Z -5.152600
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.095
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 5.140100 Y 2.000000 Z -5.152600
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.096
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 7.045600 Y 0.000000 Z -2.599100
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.098
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 7.045600 Y 0.000000 Z -5.152600
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.099
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 7.045600 Y 2.000000 Z -5.152600
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.100
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 9.045600 Y 0.000000 Z -2.599100
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.101
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 9.045600 Y 2.000000 Z -2.599100
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.102
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 9.045600 Y 0.000000 Z -5.152600
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.103
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 9.045600 Y 2.000000 Z -5.152600
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.104
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 12.402500 Y 0.000000 Z -9.919800
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.105
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 12.402500 Y 2.000000 Z -9.919800
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.106
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 9.849100 Y 0.000000 Z -9.919800
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.107
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 9.849100 Y 2.000000 Z -9.919800
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.108
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 12.402500 Y 0.000000 Z -7.919800
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.109
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 12.402500 Y 2.000000 Z -7.919800
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.110
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 9.849100 Y 0.000000 Z -7.919800
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.111
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 9.849100 Y 2.000000 Z -7.919800
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.112
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 12.402500 Y 0.000000 Z -5.919800
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.113
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 12.402500 Y 2.000000 Z -5.897400
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.114
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 9.849100 Y 0.000000 Z -5.919800
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.115
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 9.849100 Y 2.000000 Z -5.919800
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.116
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 12.402500 Y 0.000000 Z -3.876800
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.118
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 11.124900 Y 0.000000 Z -2.601800
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall.119
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 11.124900 Y 2.000000 Z -2.601800
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall.h2b
